,title,genre,year,date,rating,vote_count,plot,main_act,supp_act,page_url,img_url
1401,트라이얼 오브 더 시카고 7,드라마|스릴러,2020,10.16,8.63,182,"  시카고, 민주당 전당대회에서 평화롭게 시작했던 반전 시위가 경찰 및 주 방위군과 대치하는 폭력 시위로 변하면서   시위 주동자     기소되었던 악명 높은 재판을 다룬 이야기",야히아 압둘 마틴 2세|조셉 고든 레빗|제레미 스트롱|에디 레드메인,마이클 키튼|사샤 바론 코헨,https://movie.naver.com/movie/bi/mi/basic.naver?code=192624,https://movie-phinf.pstatic.net/20201007_222/16020386686444g16K_JPEG/movie_image.jpg?type=m77_110_2
1402,트랜짓,드라마|SF,2020,7.02,8.2,71,"모두가 떠나는 곳에서 그녀를 만났다 독일군이 파리로 진군하자   마르세유로 탈출한다. 그는 자살한   작가의 가방을 갖고 있는데 가방에는 작가의 원고와 아내에게서 온 편지, 멕시코 대사관에서 온 비자 허가서가 있다.     작가로 신분을 위조해 멕시코로 떠나려 하지만 신비한 여인   만나며 모든 것이 변하게 된다.",프란츠 로고스키|폴라 비어,고데하르트 기에세|릴리언 뱃맨|마리엄 자리|바바라 오어|매티아스 브랜트|제바스티안 훌크,https://movie.naver.com/movie/bi/mi/basic.naver?code=173247,https://movie-phinf.pstatic.net/20200619_93/1592528718865aJolc_JPEG/movie_image.jpg?type=m77_110_2
1403,트레져 헌터: 비밀의 책,액션,2020,1.14,5.5,2,"몽골 초원 한복판 동굴 속에 숨겨진 5 억 원의 보물을 찾아라! 보물탐험가 금삼은 선조의 묘지에서 발견한 단서를 따라 금 채굴꾼, 도굴꾼 등 전문가들을 모아 탐험대를 조직, 보물 찾기에 나선다. 모든 것이 순조로워 보이던 그때, 그들 각자의 탐욕이 끔찍한 저주를 불러온다.",구사감|조엽색,,https://movie.naver.com/movie/bi/mi/basic.naver?code=189204,https://movie-phinf.pstatic.net/20200107_247/1578365357172g0GVk_JPEG/movie_image.jpg?type=m77_110_2
1404,트롤: 월드 투어,애니메이션|모험|코미디|가족|판타지|뮤지컬,2020,4.29,8.85,661,"노래와 춤을 즐기며 평화로운 나날을 보내던 팝 트롤     그리고 친구들. 어느 날   자신들 외에도 서로 다른 외모와 노래를 가진   트롤 마을이 더 있다는 것을 알게 된다. 모두와 친구가 되어 신나게 지내고 싶은   달리, 록 트롤 마을의 여왕   록을 제외한 모든 음악을 없애기 위해 다른 트롤 마을들을 하나씩 파괴하기 시작하고   위기에 빠진 트롤 세계를 구하기 위해 친구들과 위험천만한 모험을 떠나게 되는데…",안나 켄드릭|저스틴 팀버레이크,샘 록웰|제이미 도넌|쿠널 나이어|제임스 코든|론 푼체스|월트 도른,https://movie.naver.com/movie/bi/mi/basic.naver?code=191633,https://movie-phinf.pstatic.net/20200429_215/15881414327594O6hj_JPEG/movie_image.jpg?type=m77_110_2
1405,트롤킹,애니메이션|모험|판타지,2020,10.07,8.07,14,트롤 왕국의 그롬 왕은 함정에 빠진 아들 트림을 구하려다 태양의 저주로 온몸이 돌처럼 굳어버린다. 마법사 타오티는 왕의 목숨을 구할 수 있는 열쇠는 전설의 괴물 픽시가 가지고 있다고 알려준다. 또한 픽시가 살고 있는 금지된 숲은 파멸 다리와 비극의 계곡 그리고 절망의 늪을 통과해야만 갈 수 있는 위험한 곳. 주어진 시간은 단   단 한 명도 살아 돌아온 적 없는 전설의 괴물 픽시에게 향하는 트림과 친구들은 과연 왕과 왕국을 구할 수 있을까?,이승행|손선영|원에스더|김진홍|정의한|애덤 네더콧|안젤라 갤럽포|리처드 듀몬트,엘라나 던클만|소냐 볼|테렌스 스캠멜|마크 카마초|와이어트 보웬,https://movie.naver.com/movie/bi/mi/basic.naver?code=195663,https://movie-phinf.pstatic.net/20200908_133/1599531567453XwAXA_JPEG/movie_image.jpg?type=m77_110_2
1406,파도를 걷는 소년,드라마,2020,5.14,6.75,40,"제주에서 외국인 불법 취업 브로커 일을 하는 이주노동자   김수. 폭력전과로 출소한 수는 사회봉사로 해안을 청소하다가 바다에서 서핑하고 있는 서퍼들의 모습에 빠진다. 쓰레기통에서 우연히 주운 보드를 가지고 무작정 바다에 뛰어든 수. 그런데 제주 서퍼 해나가 위험하다며 수에게 태클을 건다. 수는 서프숍을 운영하는 똥꼬와 서퍼 해나에게 천천히 서핑을 배우게 되고, 서핑에 빠져들수록 외국인 불법 취업 브로커 일은 점점 잊게 되는데  수의 새로운 제주 서핑라이프는 무사히 지속될 수 있을까?",곽민규|김현목,민동호|김해나|강길우,https://movie.naver.com/movie/bi/mi/basic.naver?code=185153,https://movie-phinf.pstatic.net/20200427_283/1587953081453Tv6Cn_JPEG/movie_image.jpg?type=m77_110_2
1407,파라다이스 힐스,판타지|미스터리,2020,3.19,6.14,50,"어느 날,   낯선 곳에서 깨어난   하지만 어떻게 누구에 의해 이곳에 오게 되었는지는 기억이 나지 않는다.   외딴 곳에 고립된 섬이지만 소녀들의 눈과 마음을 사로잡는 매력적인 것들로 가득하다. 초대된 모두에게 아름다움을 완성시켜주는 곳이라고만 알고 있던 소녀들이 이곳의 비밀을 하나 둘씩 알게 되면서 섬을 빠져나가기 위한 계획을 세우지만 치료라는 명목의 또 다른 어두운 진실과 마주하게 되는데…",엠마 로버츠|밀라 요보비치|에이사 곤잘레스|아콰피나|다니엘 맥도널드,제레미 어바인|아르노 발로아,https://movie.naver.com/movie/bi/mi/basic.naver?code=182071,https://movie-phinf.pstatic.net/20200226_23/1582682533566UxabL_JPEG/movie_image.jpg?type=m77_110_2
1408,파리 오페라 발레단,다큐멘터리,2020,6.11,8.12,8,"뉴욕시티발레단 수석무용수,   스완> 안무가 뱅자맹 밀피에 세계 최고의 발레단 파리 오페라 발레단의 예술감독으로 부임한다. 역사와 전통을 중시하는 발레단에서 밀피에는 새로운 시대에 맞는 새로운 발레를 준비하는데.. 뱅자맹 밀피에가 새로 쓴 발레의 역사,   창작에 관한 이야기이다”",벤자민 마일피드,,https://movie.naver.com/movie/bi/mi/basic.naver?code=149434,https://movie-phinf.pstatic.net/20200525_241/1590367360342H3Txj_JPEG/movie_image.jpg?type=m77_110_2
1409,파리의 인어,판타지|멜로/로맨스,2020,7.23,6.39,156,"낭만으로 빛나는 파리의 밤, 세느 강변에   노래가 울려 퍼진다.   심장이 터져버렸어요.” 더 이상 사랑은 없다고 믿는 남자   세상에 남은 마지막 인어   만난다. 그리고, 그녀를 사랑하는 남자는 모두 죽게 된다는 사실을 알게 되는데…   나를 사랑하지 않아서 기뻐요.” 사랑이 시작되는 도시 파리, 사랑하면 안되는 운명으로 만난     꿈같은 로맨스가 펼쳐진다!",마릴린 리마|니콜라스 뒤보셸,로시 드 팔마|로만느 보링거|체키 카료|알렉시스 마샤릭,https://movie.naver.com/movie/bi/mi/basic.naver?code=194486,https://movie-phinf.pstatic.net/20200629_281/1593418880761zWp8u_JPEG/movie_image.jpg?type=m77_110_2
1410,파바로티,다큐멘터리,2020,1.01,9.01,168,역사상 최초 클래식으로 음악 차트 올킬 신화를 만든 슈퍼스타   첫 이야기,루치아노 파바로티,,https://movie.naver.com/movie/bi/mi/basic.naver?code=185357,https://movie-phinf.pstatic.net/20191202_163/1575249627261QLaXz_JPEG/movie_image.jpg?type=m77_110_2
1411,파이널 킬,액션,2020,9.21,7.11,9,"경찰 출신의 신변 보호 전문가   은퇴 전 마지막 임무를 맡게 된다.   임무는 마지막 증언을 앞둔   그들이 가진 거액의 돈을 지키는 것. 호화스러운 대저택에 갇혀 그들을 보호하게 된   모두가 안전하다는 에이전시의 말에 안심하지만 수상한 에이전트가 등장하면서   프라텔리 가문의 끊임없는 위협 속, 예상치 못한 위기를 맞게 되는데...",에드 모로네|랜디 커투어|제임스 루소|대니 트레조,,https://movie.naver.com/movie/bi/mi/basic.naver?code=195671,https://movie-phinf.pstatic.net/20200918_32/1600402238028ij7U9_JPEG/movie_image.jpg?type=m77_110_2
1412,파티마의 기적,드라마,2020,12.03,8.97,136,"  제  세계대전이 한창이던 어느 날 포르투갈의 작은 마을 파티마에 한 줄기 빛이 비춘다 1 살 소녀 루치아와 그녀의 어린 사촌동생들은 그 빛 가운데 믿기 힘든 놀라운 광경을 목격한다   어디서 오셨어요    왔단다”   오신 이유가 뭔가요  그들의 물음에, 그녀는 매달   자신을 찾아오라 이야기하고 매일 빠짐없이 기도를 할 것을 당부하는데…",하비 케이틀|스테파니 길|고란 비스닉|조아큄 드 알메이다|조아나 리베이로|루시아 모니즈|호르헤 라멜라스|알레한드라 하워드,,https://movie.naver.com/movie/bi/mi/basic.naver?code=193195,https://movie-phinf.pstatic.net/20201112_287/1605159975165l8iIw_JPEG/movie_image.jpg?type=m77_110_2
1413,판타스틱 썸머,드라마|멜로/로맨스,2020,6.25,6.89,9,"2   여름,   소녀   그녀의 가족들은 병상에 누워 있는 할머니의 폭로로 인해 송두리째 흔들리게 되는데, 막상   할머니의 폭탄발언이 잘 이해가 되지 않는다. 그러던 와중 성당에서 우연히   만나게 되고   처음으로 느끼는 감정에 가슴이 설레기 시작한다. 하지만   관계가 깊어질 수록 가족과 친구, 그녀를 둘러싼 모든 사람들과의 관계가 엉켜버리고 마는데, 새로운 감정에 서툴렀던 2   그 해 여름,   판타스틱한 여름을 무사히 보낼 수 있을까 ",조이 킹,폴 쉬어|앤드리아 세비지|잭 킬머|준 스큅,https://movie.naver.com/movie/bi/mi/basic.naver?code=194398,https://movie-phinf.pstatic.net/20200612_207/1591943053470e1jvq_JPEG/movie_image.jpg?type=m77_110_2
1414,팔로우 미,스릴러,2020,10.22,6.46,160,"실시간 라이브 방송으로 인기 있는 유튜버   1 주년을 맞이하여 러시아의 억만장자에게 특별한 제안을 받고, 친구들과 함께 러시아로 떠나게 된다. 그곳에서   친구들은 이제껏 단 한 번도 본 적 없는 러시안 스타일의 색다른 방 탈출게임을 시작하게 되고, 가까스로 탈출한다. 하지만 갑작스러운 괴한의 납치로 이들은 또 다른 위험에 처하고, 이것 역시 실시간 방송이 된다. 이제 다가올 상황은 더 이상 게임이 아닌 리얼 상황  과연, 이들은 무사히 탈출에 성공할 수 있을까?",키건 앨런|홀랜드 로던,로넨 루빈스타인|덴젤 휘테이커|파벨 린치니코프|에밀리아 조리안|킴벌리 퀸|도미닉 페이스|디미터 D. 마리노프,https://movie.naver.com/movie/bi/mi/basic.naver?code=195681,https://movie-phinf.pstatic.net/20201012_100/1602487239058GEb86_JPEG/movie_image.jpg?type=m77_110_2
1415,팡파레,드라마|스릴러|범죄,2020,7.09,7.47,145,할로윈 파티의 흥분이 아직 가시지 않은 깊은 밤. 셔터가 닫힌 바에 불청객의 등장과 함께 예기치 못한 살인사건이 일어난다. 사태 수습을 위해 하나 둘 모여드는 정체불명의 빌런들. 돌이킬 수 없는 악몽으로 바뀐 하루!   때까지 오늘 일만큼은 잊혀지지 않을 걸 ,임화영|박종환|남연우|이승원|박세준,김기정|양조아|한명수,https://movie.naver.com/movie/bi/mi/basic.naver?code=186235,https://movie-phinf.pstatic.net/20200619_131/1592555125255SB5H6_JPEG/movie_image.jpg?type=m77_110_2
1416,팬데믹,스릴러,2020,7.22,3.55,348,"어느 날 갑자기 등장해 전 세계를 뒤흔든 의문의 바이러스. 국가 비상사태가 선포된 후 주변의 위협과 커져가는 불안감 속   연인   기약없이 숨막히는 하루하루를 보내는데… 사상 초유의 바이러스, 살아남기 위한 끝없는 싸움이 시작된다!",프리다 핀토|레슬리 오덤 주니어,캔들러 릭스|제이슨 워너 스미스|조슈아 마이켈|마크 애쉬워스|누르 내그미,https://movie.naver.com/movie/bi/mi/basic.naver?code=194766,https://movie-phinf.pstatic.net/20200708_11/1594171992171mxvuf_JPEG/movie_image.jpg?type=m77_110_2
1417,퍼스트 러브,범죄|멜로/로맨스|액션,2020,12.17,7.18,56,"은밀한 한 탕을 설계한 범죄 조직원   야쿠자와 손을 잡은 부패 경찰   그리고, 시한부 선고를 받은 복서   잃을 것 없는 그들이 움직이기 시작한 바로 그날 밤 예상치 못한 유일한 변수   나타나고 완벽했던 그들의 계획은 걷잡을 수 없이 뒤틀리기 시작하는데…",쿠보타 마사타카|오모리 나오|소메타니 쇼타,야지마 마이미|벡키|미우라 타카히로|사쿠라코 코니시|데아이 마사유키|무라카미 준|타키토 켄이치|벤가루|시오미 산세이|우치노 마사아키|미모토 마사노리,https://movie.naver.com/movie/bi/mi/basic.naver?code=187848,https://movie-phinf.pstatic.net/20201116_139/16055146252563zQB3_JPEG/movie_image.jpg?type=m77_110_2
1418,퍼펙트 내니,드라마|스릴러,2020,4.23,5.64,25,"육아와 가사로 지칠 대로 지친 두 아이의 엄마   복직을 결심하고   보모로 고용한다. 아이들을 너무나 사랑하고 시키지 않은 집안일까지 해내는 완벽한   덕분에 가족들은 꿈꾸던 행복을 맛보고,   점점 이 집에 없어서는 안 될 존재가 되어간다. 그 사이, 집 한가운데 비극의 씨앗이 조용히 싹을 틔운다.",카린 비아르|레일라 벡티|앙투안 라이나르츠,,https://movie.naver.com/movie/bi/mi/basic.naver?code=192294,https://movie-phinf.pstatic.net/20200409_243/1586406027107fFO2f_JPEG/movie_image.jpg?type=m77_110_2
1419,페뷸러스,코미디,2020,11.05,7.51,43,"찐친이자 룸메이트인     앞에 어느 날 할리우드 스타급 인기를 자랑하는 인플루언서   나타나면서 이들의 특별한 우정이 시작된다.   팔로워가 있어야 작가가 될 수 있는     베프로 인스타 팔로워를 늘려가며 점점   인기를 추월하게 되는데… 한편,     영혼을 판 것 같은   여성을 상품화하는   못 마땅하지만 서로 다름을 인정하고 우정을 쌓아가게 된다. 다름을 인정하는 순간 진짜 친구가 되는 거야   살아가는 우리들을 위한 어썸 우먼 무비!  ",줄리엣 고셀린|노에미 오파렐|모우니아 자흐잠,아드리엔 블랫톤|알렉상드르 나치,https://movie.naver.com/movie/bi/mi/basic.naver?code=189609,https://movie-phinf.pstatic.net/20201005_50/1601878294230DQc01_JPEG/movie_image.jpg?type=m77_110_2
1420,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,애니메이션|액션|판타지,2020,10.22,9.23,595,"마술사   영령   모든 소원을 이뤄주는   둘러싸고 싸우는   하지만 그 싸움은 일그러져 있었다 마토 사쿠라는 자신이 저지른 죄와 함께 마키리의 잔으로서 각성하여 깊은 어둠 속에 빠지고 말았다. 그런 사쿠라를 지키겠다고 맹세한 소년, 에미야 시로는 토오사카 린과 함께 사쿠라를 어둠 속에서 구하고 일그러진   끝내기 위해 자신의 몸을 돌보지 않고 가혹한 싸움에 몸을 던진다. 소년의 소망은 소녀에게 닿을 것인가. 끝을 향해 달려가는   최후의 싸움이 드디어 시작된다.",스기야마 노리아키|시타야 노리코,,https://movie.naver.com/movie/bi/mi/basic.naver?code=195687,https://movie-phinf.pstatic.net/20210223_23/1614065886030dz7xf_JPEG/movie_image.jpg?type=m77_110_2
